,whole_brain,cortical_gm,combined_cerebral_wm,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,cerebellum_white_matter,cerebellum_cortex,lateral_ventricle,inf_lat_vent,total_lateral_ventricle,HippocampusOccupancyScore,subject
268,973482.313265083,409134.83809742494,385517.23130404134,143043.6836919415,99241.21392979642,85957.16760847431,52508.83831733934,10338.019471833713,12987.694336462628,5966.484695174103,8478.273566847569,3537.3588192774087,6403.12367286635,2548.146869815948,1036.5459470431813,6996.513642550235,18045.91507803966,120878.33882436226,22074.10687224056,98804.23195212169,16527.797155599845,1514.0019226501,18041.799078249947,0.8086937807190517,OAS1_0109_MR1
41,929311.4615217586,377323.3047226666,385724.7462934394,146283.661526412,65803.51763811821,96128.1460888421,42983.7288039743,7901.347596322543,12217.316375821003,7442.413619769341,7825.544600195295,3484.193821993592,5022.891743381981,1534.9249215811503,676.0529654606587,6206.927682889944,18222.9030689974,110638.76034749922,22208.562865371245,88430.19748212797,43979.11475312034,4448.366772734288,48427.48152585463,0.5296289221072243,OAS1_0110_MR1
37,1338497.0636165899,567251.3130193022,518690.7475002467,182691.0516663695,145058.4655890069,134566.43912504136,64426.37270847612,14557.262256273876,18553.555052104486,8528.694564271576,11985.44838766707,4757.409756945375,8552.361563062437,3869.3828023144033,1317.4629326912175,9877.37049536813,25951.721674134395,171026.30826231767,33461.363290469075,137564.94497184857,11554.640409676918,2007.5788974334016,13562.219307110321,0.8099089380129456,OAS1_0111_MR2
347,1324335.2803401116,557812.9825015035,515765.9866496718,181150.98174505116,141927.21874898137,131765.15826815792,63015.95678053384,14538.397257237684,18357.359062128082,8555.105562922246,11836.92939525486,4726.539758522515,8344.846573664314,3815.531805065635,1266.3559353022586,9798.13749941612,25415.26970154156,169682.4343309758,32518.456338641907,137163.97799233388,12203.253376539478,2199.658887620093,14402.912264159571,0.7914967947719872,OAS1_0111_MR1
149,1007799.8045118131,420239.8055300755,411459.6919786489,141584.2187665051,110666.20034609732,98482.84096854145,40059.31095338192,10851.490445600637,13899.388289884459,8712.19955489636,9687.691505058774,3856.691802962783,7916.782595533973,3354.5398286175755,1086.9669444671877,7125.138635978823,18595.744049949062,113904.80618063793,21189.85291741683,92714.9532632211,41670.03887109032,2418.835876422407,44088.87474751273,0.7657702871311046,OAS1_0112_MR1
271,1101972.5077005583,446920.05916698946,457840.1496090853,160075.34782179893,110714.56334362648,97212.71203343196,45029.38069946256,11237.708425868877,13844.851292670737,6793.800652906781,9776.871500502593,4406.520774872188,6774.249653905636,3023.2018455455327,968.2889505304106,7747.683604173189,22650.346842800634,131052.06130458985,29291.85550348797,101760.20580110188,64930.58268271618,2473.7158736186047,67404.29855633479,0.7325101737372048,OAS1_0113_MR1
231,995557.4491372714,422141.3974329238,396228.09175682673,151092.17828074633,106405.79756376,88279.96348980337,44542.32072434631,11058.319435033805,13441.140313296208,5838.888701692944,9964.149490934618,3883.1028016134533,6933.401645774608,3460.526823202732,900.3749540001161,7700.692606573944,20762.817939233915,116976.71402369508,21252.964914192453,95723.74910950262,16665.68314855529,1522.2339222295295,18187.91707078482,0.819975111550612,OAS1_0114_MR1
294,1148009.9653485182,467705.51510506676,480758.7224381824,169791.5083254032,106982.72353428503,99334.50992502995,50909.08639907018,13303.940320305715,13396.893315556776,6565.3626645776085,9571.41451099933,3901.6248006671694,5889.652699099426,2530.6538707096597,955.9409511612662,7756.601603717572,27383.74660097267,135453.43707972488,26343.427654122253,109110.00942560265,130276.1953442286,6489.559668450361,136765.75501267897,0.47689490654197564,OAS1_0115_MR1
285,984533.7727004675,415438.1487753907,391621.2589921884,143287.21367949963,107670.09549916741,91862.94130675013,42271.317840371164,11020.589436961422,13219.562324616561,5814.192702954654,8741.354553406842,3622.0798149490383,6989.310642918235,3038.9798447394396,869.504955577255,7145.375634944921,19325.991012640967,120404.3128485801,23224.52881346585,97179.78403511425,19014.547028552544,1495.1369236139071,20509.68395216645,0.8236687731215351,OAS1_0116_MR1
356,1193320.949033594,528950.2199760934,450133.28300282685,186366.29647860234,133460.95018152043,117690.15398724566,54401.169220660726,12484.51336216999,15997.519182691587,7524.733615563637,10097.576484117873,4427.786773785714,6796.54465276659,3636.142814230564,1101.7159437136659,8340.387573892123,24547.13674589421,146957.99949196028,26673.393637264395,120284.6058546959,56818.29009717076,2338.230880540492,59156.52097771125,0.7461776988261037,OAS1_0117_MR1
406,1196279.3238824515,530082.1199182649,450834.37496700825,185995.85649752797,133890.04315959822,118412.85495032309,54618.63120955066,12510.581360838183,16090.472177942647,7581.328612672216,10223.45747768665,4482.666770981911,6628.817661335712,3573.7168174198896,1107.5469434157617,8382.233571754223,24654.152740426798,147589.11945971654,26815.05263002708,120774.06682968949,55939.18114208417,2367.385879050972,58306.56702113514,0.7393653407970912,OAS1_0117_MR2
435,1157451.7258661417,516221.83362638275,429927.4970351343,181586.59172279597,123118.47170991453,120716.44283263347,54007.74824076049,12331.53536998559,15800.980192732703,7201.627632071024,11825.267395850668,4487.811770719054,7684.571607397562,3363.8008281444336,1098.6289438713798,8189.467581602579,24461.04375029268,143242.2806817952,28039.90556744971,115202.37511434552,15298.485218405021,1869.3499044954792,17167.8351229005,0.8042069046392735,OAS1_0119_MR1
279,1165310.88446462,456505.8796772528,493893.5637671273,156468.70300606132,109325.75641458019,105907.07558923957,50951.27539691476,11255.887424940118,16229.387170845519,8012.822590627318,10792.151448632249,4531.715768476013,8145.906583828098,3809.700805363539,1101.7159437136659,8900.163545293337,22597.181845516818,138359.33293126355,28436.07054720976,109923.26238405379,67550.07354888719,4259.716782372359,71809.79033125954,0.6570682412789168,OAS1_0120_MR1
381,1220107.5326650755,535030.923665432,484268.6412588617,184284.62958495406,132065.96925278963,121270.04480435011,60702.42189873164,11915.819391224393,16860.85013858427,8897.419545433528,10091.745484415776,4128.690789066437,8871.69454674781,3780.545806853059,1218.3359377555857,8155.167583354956,24792.038733382244,131522.31428056478,22984.428825732488,108537.88545483229,23406.318804178256,1442.314926312567,24848.633730490823,0.8598681129878119,OAS1_0121_MR1
199,874030.840346029,342374.350508198,367963.5212008551,122473.63174285922,79038.85796192866,81169.91685305351,30759.209428521295,10875.500444373974,11417.09741670395,6545.125665611511,8416.190570019371,3546.962818786743,4699.099759924416,2369.443878945829,885.9689547361143,6588.00066342104,18057.234077461377,107429.3095114691,20133.412971390026,87295.89654007906,37481.666085073026,2489.150872830035,39970.81695790306,0.653538889645715,OAS1_0122_MR1
325,940397.2209553906,372605.6829636884,393121.5409155395,133402.29718451703,87911.23850864143,86203.09859590977,39262.86499407211,9344.691522582538,11765.928398882279,7860.873598390347,8968.763541788585,3118.5558406739256,5799.786703690653,3053.3858440034414,825.600957820297,5955.508695734863,16481.492157965553,117657.5689889104,22090.227871416944,95567.34111749346,32598.37533455887,3098.318841707828,35696.6941762667,0.6539189603381759,OAS1_0123_MR1
62,1048546.1444300947,413037.4918980396,449107.02705525793,151788.4682451731,97538.56201678439,88503.59947837789,43062.961799926314,11227.075426412113,13950.15228729094,6614.068662089234,8746.156553161509,3785.0048066252502,5763.085705565696,2342.0038803477305,848.9249566286809,7122.73763610149,20916.824931365743,125110.95860811899,23198.11781481518,101912.8407933038,81674.81282725853,3549.0208186816008,85223.83364594013,0.6210147436224491,OAS1_0124_MR1
168,1191577.480122667,495139.6827034634,480022.64447578834,167669.0244338403,119739.23588255869,120477.71484482998,54383.333221571964,10428.57146720744,16579.93315293623,8835.679548587806,10841.543446108826,4268.291781934265,8166.143582794195,3424.511825042727,1205.9879383864413,8948.183542840012,22441.802853455083,143628.84166204595,29189.641508710047,114439.2001533359,19586.67099932291,1460.1509254013313,21046.821924724238,0.8481053904779068,OAS1_0125_MR1
153,1239072.3446961688,527718.8500390036,483804.2192825889,189197.76133394364,128206.19044998454,120752.45783079349,57571.17505870609,11075.812434140094,17191.159121708886,8423.393569651373,11808.803396691808,4639.41776297355,7342.943624851232,3536.672819312456,1209.4179382112034,8897.419545433528,20915.452931435837,154697.79409653653,27893.101574949884,126804.69252158664,16931.508134974374,1841.566905914904,18773.075040889278,0.7991230241224442,OAS1_0126_MR1
6,1169364.8012575062,487775.1300797162,468250.885077204,172489.20318757882,115121.42711848114,113310.3872110066,51035.31039262144,12246.814374313959,16676.65914799453,7663.648608466512,10826.451446879872,4228.160783984546,7400.56762190724,3403.588826111677,1230.3409371422538,8484.44756653214,23571.987795714278,142191.32873548806,28538.627541970156,113652.70119351789,19142.143022033706,1592.891918619634,20735.034940653342,0.8227210592197264,OAS1_0127_MR1
84,1162706.8285976597,483691.7152883366,455096.83574924036,163738.24463466264,119505.65289449238,114010.10717525813,51789.224354104204,12410.7683659376,16961.349133449807,9037.70653826631,11316.255421855934,4440.820773119811,7699.663606626516,3294.857831666711,1122.29594266224,8583.231561485296,22237.717863881724,152361.62121589086,27679.41258586719,124682.2086300237,17080.713127351537,1537.6689214409603,18618.382048792497,0.8335056011532136,OAS1_0129_MR1
159,1053145.4311951185,412492.46492588485,438406.79960192926,138967.81490017637,105192.2636257591,96078.75409136552,40776.52391673974,11158.818429899344,13455.546312560211,4861.338751635674,9024.329538949736,3786.7198065376315,7965.4885930455985,3163.4888383783127,849.6109565936333,7913.3525957092115,20318.289961944716,141401.3997758453,27099.74261548235,114301.65716036293,22485.706851212042,1394.294928765894,23880.001779977938,0.8510409225936877,OAS1_0130_MR1
48,1228933.265214171,522906.9032848446,484868.20522823016,184279.1415852344,128148.22345294605,113739.48018908437,59262.5079722964,13091.966331135402,16405.34616185583,8097.543586298949,12102.411381691465,4906.957749305014,7994.643591556079,3571.6588175250317,1293.1099339354048,8627.821559207208,24385.583754147905,147307.17347412108,27969.590571042085,119337.582903079,14172.759275918019,1724.6039118905082,15897.363187808525,0.8227097439744809,OAS1_0131_MR1
79,1210238.051169304,509145.4009879156,486269.0171566631,169467.0303419807,126998.83051166819,121413.0757970427,55564.96816120259,12515.040360610376,16855.705138847126,7833.776599774725,9963.463490969665,4248.740782933119,8135.616584353811,3335.331829598906,1239.258936686636,8423.393569651373,23186.45581541099,144449.64062011158,26510.811645570655,117938.82897454093,12108.928381358513,1472.1559247879993,13581.084306146513,0.8468727858883952,OAS1_0132_MR1
424,982308.0458141792,396692.17073311703,408088.34515088995,133058.61120207582,101594.19380958338,88708.71346789868,42429.440832292705,10602.47245832289,13307.370320130478,6492.303668310171,9532.99851296199,3829.9378043296365,7064.7706390630065,3124.3868403760216,1172.030940121294,7574.468613022691,20298.73896294357,116726.66703646991,23158.672816830414,93567.99421963948,9963.120490987189,722.3579630949503,10685.478454082138,0.9073000697941787,OAS1_0133_MR1
246,866087.6467518443,333766.76594795694,358172.2437010885,128414.39143934762,71123.79036630708,73559.09024188833,35615.06018043735,8528.694564271576,12960.940337829481,6650.426660231715,7439.326619927055,3690.3368114618092,3800.4398058366805,1585.0029190226805,754.2569614652401,6169.540684800033,16525.73915570499,117352.29900450655,24623.28274200394,92729.01626250261,77747.12002792317,4846.589752389196,82593.70978031235,0.43988588123719563,OAS1_0134_MR1
40,1129144.9663123256,456810.80666167417,491674.35388050607,165884.3955250164,106805.73554332729,98803.88895213921,50804.12840443246,12354.516368811497,15224.397222190153,6547.526665488844,9374.189521075494,3617.277815194371,7716.127605785376,3239.977834470513,1162.4269406119593,7777.181602666145,22158.141867947237,117575.24899311611,23582.96379515352,93992.2851979626,26235.039659659764,1768.507909647466,28003.54756930723,0.8134193842272057,OAS1_0135_MR1
340,964715.9197129558,397583.97068755527,385162.22632217844,138948.60690115773,95589.97911633691,89483.89342829498,46768.390610617076,8299.57057597745,14202.943274375926,5245.155732026581,8853.515547676569,3499.6288212050226,6162.680685150508,2798.1938570411226,779.2959601860052,7092.210637661105,18493.530055171148,123466.61669212792,24662.727739988703,98803.88895213921,10941.013441026935,1293.4529339178812,12234.466374944815,0.8265923873679706,OAS1_0136_MR1
39,878215.0971322565,334475.40391175286,371888.4700003306,117419.87000105437,75403.40114766305,79709.07992768723,37570.1600805519,8858.660547413714,11493.929412778625,5965.7986952091505,7925.014595113403,3681.418811917427,4025.790794323567,1771.5949094897524,657.8739663894181,6360.2486750568205,15514.23220738257,118566.86194245491,22198.272865896957,96368.58907655795,68078.97952186555,7027.04064099062,75106.02016285616,0.3670393669830482,OAS1_0137_MR1
384,1037809.9019786064,412698.2649153706,417990.75464497885,138639.22091696417,103258.42972455807,99210.00093139109,38849.89301517073,11065.17943468333,14162.126276461255,8448.08956838966,9679.80250546182,4234.677783651594,7650.614609132415,3388.1538269002467,934.3319522652633,8137.674584248669,21675.540892603174,138500.30592406128,25860.82667877819,112639.47924528309,60932.57488697319,4296.074780514839,65228.64966748803,0.6405104644470379,OAS1_0138_MR1
346,1067565.4934584026,425858.1452430362,461515.73742130067,144811.16260164152,107534.95350607176,97855.15100060994,42496.325828875575,11465.803414215574,12860.098342981466,6970.102643899565,9106.306534761556,3913.629800053838,6579.0826638766575,2934.364850084188,1022.1399477791795,7151.206634647017,21694.748891621843,120102.12986401853,23448.164802040355,96653.96506197818,22477.47485163261,1805.5519077548993,24283.02675938751,0.7845891311355699,OAS1_0139_MR1
115,1087959.2434164917,457675.85261747916,422108.1264346236,161289.22475978232,114986.2851253855,101219.63782871934,51177.65538534908,10726.981451961765,16108.994176996363,7241.415630038267,9805.683499030598,4044.312793377283,7202.313632035976,3027.6608453177237,1067.4159454660426,8714.943554756172,18276.068066281216,140125.78284101616,27100.085615464828,113025.69722555134,10128.446482540734,1689.617913677932,11818.064396218666,0.8099954208293976,OAS1_0140_MR1
399,1176253.269905576,501864.88335987506,452412.51788638136,170958.39426578738,128549.53343244325,113049.3642243422,53864.7172480679,11739.860400214086,16220.126171318663,6734.804655920869,11603.68940717102,4317.340779428367,6925.169646195179,3351.109828792813,1251.9499360382567,8283.792576783544,23703.0137890202,152822.95619232144,25390.230702820798,127432.72548950062,7721.958605487473,1817.5569071415678,9539.515512629041,0.7921086309228798,OAS1_0141_MR1
19,1001253.6498462539,423309.3123732554,391124.59501756285,150828.75429420458,105827.84259328755,91205.06734036072,42859.562810317904,11840.016395097146,14107.589279247533,6681.639658637052,8473.814567075378,4031.9647940081386,5716.094707966451,2493.952872584702,876.7079552092559,7915.067595621592,20748.06893998744,124072.01166119846,23795.623784288782,100276.38787690969,53008.93229178969,4221.300784335021,57230.233076124714,0.5752561696964263,OAS1_0142_MR1
308,1047064.0415058152,454414.60878409515,408023.5181542019,153600.19415261256,114933.80612806662,102304.88977327415,47370.01257988039,11604.032407153496,13239.456323600183,6796.887652749067,9518.249513715513,3681.7618118999035,7974.063592607505,3379.9218273208166,912.7229533692605,7474.312618139631,24601.67374310793,123105.09471059797,23715.361788389342,99389.73292220863,17324.58611489214,2047.709895383121,19372.296010275262,0.795614913790502,OAS1_0143_MR1
97,1405460.9501954254,617482.2884530168,543825.1002161403,215431.77199365594,154660.75009842907,128153.71145266565,75668.88313409965,16501.72915693165,19082.804025065318,7898.603596462733,13978.964285818945,5110.3567389134205,8479.988566759952,4336.891778429512,1484.5039241571437,10246.095476530083,27065.442617234727,161036.77677267982,31870.87237172678,129165.90440095303,18447.56805751933,1324.6659323232184,19772.23398984255,0.8647253212210207,OAS1_0144_MR1
320,1220089.0106660216,495743.3626726216,506318.7381323289,171337.06624644113,118953.07992272315,115402.0011041467,57048.443085412306,11912.732391382107,17205.22212099041,8636.396558769113,11778.6193982339,4937.141747762922,7532.965615143066,3063.6758434777284,1282.4769344786414,8546.53056336034,21090.039922516244,143821.6076521976,27015.707619775676,116805.90003242192,31003.425416044378,1872.7799043202415,32876.20532036462,0.800902852549278,OAS1_0145_MR2
301,1219439.3686992119,494864.9397175,506068.34814512124,172250.47519977533,117548.83799446543,116231.37506177422,56395.37111877756,11799.54239716495,17133.535124652873,8680.643556508548,11915.476391241918,4891.865750076059,7339.170625043994,3073.6228429695393,1269.0999351620685,8687.160556175597,20639.337945542473,144044.55764080712,26672.36463731696,117372.19300349017,30699.87043155291,1962.3028997465387,32662.17333129945,0.7890326585179527,OAS1_0145_MR1
136,1009907.8824041119,433346.86386043986,401420.7684915344,151883.479240319,103335.60472061523,103091.04573310967,42426.35383245042,10302.004473673709,11893.524392363439,7245.188629845506,8409.330570369846,3881.7308016835477,6540.323665856843,2397.2268775264047,878.7659551041133,6839.762650558596,22308.37586027183,116915.66002681431,20804.320937113538,96111.33908970078,42771.41181482151,2000.3758978014007,44771.787712622914,0.765819487582259,OAS1_0146_MR1
284,1293359.6379226476,554651.2086630376,510768.13390501065,191942.10419373598,146374.21352178574,125539.02258624934,52178.52933421473,13979.650285783897,16070.235178976549,9035.305538388975,10914.602442376265,4191.116785877111,7791.244601947672,3800.4398058366805,1233.0849370020637,8665.894557262069,24637.688741267943,156328.07301324606,28885.05752427115,127443.0154889749,16517.50715612556,1805.5519077548995,18323.059063880457,0.8118794865909112,OAS1_0147_MR1
148,1172586.257092923,467152.2561333326,492846.72782060987,162246.19471089102,114818.55813395462,108957.03143341825,48282.049533284706,12175.81337794138,15543.044205910575,6906.304647158986,11299.105422732124,4457.627772261147,8374.344572157272,3586.064816789034,1163.112940576912,8686.81755619312,20672.608943842664,142222.88473387586,31464.07439250996,110758.8103413659,6131.124686762696,1841.223905932428,7972.348592695123,0.8207284389489549,OAS1_0148_MR1
50,1153409.4710726591,489815.2939754848,463067.12634204066,178061.23790290524,116757.88003487524,115652.73409133681,47563.80756997946,10797.639448351867,17004.224131259336,8268.70057755459,10618.593457499275,4514.222769369725,6876.463648683553,3198.1318366084124,1223.1379375102529,8261.840577905066,20981.99492803623,130842.83131527936,24665.471739848515,106177.35957543083,8542.757563553101,1474.8999246478093,10017.65748820091,0.823227279620845,OAS1_0150_MR1
316,1158698.8738024249,494312.36674573075,463634.7913130388,179513.15682872714,118197.10796134552,116051.30007097419,48073.848543921624,11065.865434648284,17111.583125774396,8302.657575819738,10583.26445930422,4496.38677028096,6895.328647719746,3191.9578369238397,1259.4959356527338,8253.951578308111,21411.087906114,130809.56031697916,25354.215704660794,105455.34461231835,8367.14157252527,1533.209921668769,9900.351494194038,0.8178085280437994,OAS1_0150_MR2
191,1131469.477193567,463680.75331069063,458200.6425906678,153247.590170627,115413.66310355088,111443.09530640599,54461.537217576544,10377.464469818482,15877.126188842427,7253.420629424935,10739.672451313385,4182.1987863327295,8106.8045858258065,2973.809848068955,1137.044941908718,8083.823586999899,18737.40304271175,141908.69674992762,29132.360511636518,112776.33623829111,10324.642472517142,1664.2359149746908,11988.878387491832,0.8298722534516778,OAS1_0151_MR1
427,1095538.8570292513,479122.9555217532,420122.8425360511,170756.71027609135,117343.72400494466,110231.27636831744,47047.592596352726,11273.723424028882,15169.517224993957,8363.025572735554,9780.301500327356,4249.426782898072,7726.76060524214,3302.0608312987115,1165.1709404717692,7949.710593851692,22469.928852018136,130149.62835069487,24393.129753762383,105756.49859693249,14574.412255397689,1544.5289210904848,16118.941176488173,0.8333563481417186,OAS1_0152_MR1
235,1314479.5188436394,558460.5664684188,504168.4712421854,198369.58086535818,140120.29484129653,120532.93784200869,60847.167891336605,13538.895308301937,18841.332037402048,9220.182528943664,12413.51236579741,4750.206757313374,8043.349589067704,3583.6638169117005,1194.3259389822492,9660.59450644315,25051.689720116756,171249.94425089215,32148.702357532526,139101.24189335963,9626.637508178002,1368.2269300977002,10994.864438275705,0.8546882207522561,OAS1_0153_MR1
345,940892.5129300865,382731.72844635183,366778.79926138214,137966.94095131074,94788.73115727241,81756.1038231054,36544.59013294795,11332.376421032319,12234.123374962339,6194.922683503275,7745.282604295856,3653.635813336852,5599.474713924532,2183.880888426186,933.9889522827871,6738.920655710583,20342.985960683003,133984.0251547967,24981.03172372665,109002.99343107006,33823.91427194646,2319.708881486775,36143.62315343323,0.7098067204139341,OAS1_0155_MR1
134,1168043.5653250075,483695.14528816135,461679.3484129418,179195.8818449366,112739.29224018368,109053.75742847653,45962.34065179793,12527.045359997042,17047.09912906886,8624.734559364922,10528.384462108024,4123.202789346818,7570.695613215452,2807.454856567981,1215.2489379132994,8669.324557086831,24216.8277627696,149885.8473423774,27448.57359766068,122437.27374471675,14193.682274849067,1640.2259162013543,15833.908191050423,0.8219101897442433,OAS1_0156_MR1
287,1167275.9313642257,479259.4695147787,464558.1472658649,176129.80500158155,113401.62520634528,107303.08551791783,45511.63867482415,12688.255351760874,17169.550122812878,8638.454558663972,10623.738457236417,4248.397782950643,7736.364604751474,2837.981855008366,1290.708934058071,8712.885554861314,24225.05976234903,149889.96334216715,28203.516559090873,121686.44678307627,13907.620289463888,1624.1049170249712,15531.72520648886,0.8264794430692155,OAS1_0156_MR2
72,923255.7968311408,365725.78931518015,399982.2265650291,117554.32599418507,90067.33639848705,88577.68747459276,41326.69588863161,10257.071475969322,10698.855453398714,6207.613682854895,8412.074570229655,3153.884838868978,6315.315677352433,2740.5698599851153,833.8329573997266,6354.074675372248,17942.67208331431,104801.24364573618,18735.34504281689,86065.89860291929,23071.207821298973,2438.043875441076,25509.25169674005,0.7221251472614214,OAS1_0157_MR1
348,968473.1415210004,375757.852802645,413087.2268954986,132118.44825010846,87028.35655374758,82703.12677472229,44457.94272865716,10800.040448229202,11391.715418000707,6472.066669344073,8349.991573401458,3622.765814913991,3683.4768118122847,1988.7138983972086,880.8239549989707,6594.517663088089,18649.93804718031,122898.95172112975,21348.661909303322,101550.28981182643,43825.79376095346,5128.878737967138,48954.6724989206,0.4183403758333636,OAS1_0158_MR1
193,1104205.4375864787,472094.19988085015,435050.8877733818,160066.77282223702,117931.62597490892,110859.99533619639,48425.08052597729,12406.995366130363,15416.134212394369,7223.922630931978,10146.968481594451,4005.2107953749924,6570.507664314751,2963.176848612192,1300.6559335498819,7888.9995969533975,22403.729855400223,131580.96727756818,24261.074760509033,107319.89251705917,20819.069936360018,1148.0209413479574,21967.090877707975,0.8513935461887037,OAS1_0159_MR1
111,1278900.4736613617,516516.12761134736,538667.7524796275,172867.87516823254,130296.08934321224,114595.60814534506,62290.16881761412,13080.990331696163,16214.638171599043,8463.867567583568,10744.817451050529,4475.4637713499105,8450.83356824947,3983.2587964965137,1226.5679373350154,8654.91855782283,23385.395805247208,149244.43737514687,29738.7844806545,119505.65289449236,21472.14190299477,2188.3398881983776,23660.481791193146,0.7944095952631465,OAS1_0160_MR1
304,889926.488533925,382796.8984430223,351554.0590392095,136282.12503738748,92038.55729777797,86621.21557454832,40301.46894101015,10556.510460671076,11872.258393449913,6279.643679174905,7809.080601036436,2981.698847665908,6619.899661791329,2477.8318734083196,915.1239532465942,6294.735678403859,16997.021131627334,102466.09976503797,18881.12003536929,83584.97972966867,39177.800998418,2486.4068729702253,41664.20787138823,0.7268260173924272,OAS1_0161_MR1
288,945434.8616980191,404590.0883296148,349924.12312248244,144379.32562370392,95261.38513312467,96563.07006662196,41000.84590527919,10490.997464018114,14048.59328226162,7151.206634647017,10080.426484994063,4266.576782021883,6821.240651504879,2730.2798605108283,1103.7739436085233,7819.027600528247,16894.46413686694,127413.17449049948,25402.578702189945,102010.59578830953,7295.952627251989,1524.9779220893395,8820.930549341327,0.8177764236548483,OAS1_0162_MR1
260,1235307.5768885098,538035.9465119063,490627.86093397107,185057.408545473,130657.95432472468,123613.07768464528,60467.809910717886,11703.845402054081,17249.812118712318,7706.180606293565,11207.867427393445,4621.581763884786,7812.853600843674,3465.328822957399,1124.0109425746211,8339.70157392717,26535.85064429142,137315.2409846059,26575.638642258666,110739.60234234724,18441.394057834757,1293.1099339354048,19734.50399177016,0.858214399301914,OAS1_0163_MR1
318,933376.3543140844,386203.2312689938,373729.0079062981,137753.93796219298,89652.99241965575,85769.20361807736,43754.44976459841,10428.228467224963,12580.896357245812,6120.8346872884085,7311.0446264809425,3554.8518183836964,5266.078730957632,2791.333857391598,720.642963182569,6545.468665593987,18844.419037244334,116385.03905392358,23322.283808471577,93062.755245452,54528.76521414189,2369.7868789283057,56898.55209307019,0.6903034226003353,OAS1_0164_MR1
266,987020.8655734027,420799.2385014942,391321.47700750415,145691.30055667553,102065.47578550573,104573.14865738948,39558.18797898415,10446.407466296205,14253.364271799932,5740.104706739788,8154.138583407528,3626.195814738753,7939.420594377405,2992.331847122671,942.2209518622167,7424.920620663052,18464.71805664314,113861.58818284592,22079.937871942657,91781.65031090326,15998.548182639015,1515.373922580005,17513.92210521902,0.8396245466432561,OAS1_0165_MR1
113,973996.8132387974,373059.4719405045,420045.66753999394,133164.59819666098,83996.2367086577,85705.40562133677,39777.70796776894,10647.748456009755,12630.974354687343,8697.79355563236,9694.894504690774,4402.404775082472,5340.509727154974,2031.9318961892145,804.3349589067705,7872.878597777015,19767.774990070357,117328.63200571568,23446.792802110453,93881.83920360525,52115.417337439096,4361.587777167801,56477.0051146069,0.5504140363190855,OAS1_0166_MR1
207,1050958.8063068327,429594.78705213236,437437.82465143397,150529.65830948533,105587.05660558924,97724.81100726897,45206.368690420306,10934.839441342363,14429.323262810241,6266.609679840808,8937.893543365724,3801.125805801633,7164.240633981115,3255.7558336644197,1180.948939665676,7330.938625464564,19612.05299802615,122726.4227299442,26231.952659817478,96494.47007012673,9442.446517588265,1372.6859298698914,10815.132447458156,0.8395418004980595,OAS1_0167_MR1
9,1051408.8222838417,405584.4452788134,450067.08400620887,146110.103535279,96396.02907515604,90306.0643862905,47639.61056610671,8424.079569616324,14418.347263371,6675.808658934956,9099.789535094507,3800.4398058366805,6631.904661177998,2785.159857707026,837.6059572069652,7980.237592292076,16708.55814636482,131581.99627751563,30658.367433673287,100923.62884384234,17900.483085469736,1416.5899276268492,19317.073013096586,0.8239247520223183,OAS1_0168_MR1
147,918908.9580532195,381635.5005023577,361919.51850964135,132617.85622459385,98042.42899104196,86100.19860116692,35255.93919878474,11632.158405716547,11656.168404489883,7682.856607485181,9423.238518569597,3623.7948148614196,5646.122711541299,2516.247871445658,899.3459540526874,6161.308685220603,17986.919081053748,117894.23897681902,22348.506858221546,95545.73211859746,58350.128018909614,3357.6268284598614,61707.75484736948,0.62758925446048,OAS1_0169_MR1
248,901388.1759483507,373002.5339434134,369530.3451208065,130225.08834683965,92330.45028286523,83679.99072481459,39032.71200583056,9502.471514521607,12553.799358630189,6271.411679595476,8207.64658067382,3572.3448174899845,5252.701731641058,2841.7548548156046,904.1479538073547,6297.4796782636695,18231.82106854178,103961.92268861683,20162.567969900505,83799.35471871632,55842.45514702587,2352.2938798220175,58194.74902684789,0.6916144745250766,OAS1_0170_MR1
263,1068333.813419149,432674.5838947864,423492.8173638801,152082.76223013768,109532.92840399583,98637.87696062072,41915.96985852579,10988.69043859113,16567.24215358461,8379.83257187689,9813.229498645076,4073.124791905287,7814.568600756055,3254.0408337520385,1153.8519410500535,8734.494553757315,19516.35600291528,142628.9967131277,25791.883682300468,116837.11303082725,14376.844265491378,2065.8888944543614,16442.73315994574,0.7910541648797256,OAS1_0173_MR1
220,1109304.4753259702,471664.76390279,436791.6126844487,165234.06755824148,120143.28986191566,101324.25282337458,49450.99347356371,12166.209378432046,15836.995190892709,7664.334608431464,10614.47745770956,4436.018773365144,7302.469626919037,3676.2738121802836,1154.537941015006,8612.386559995777,23345.950807262438,132780.43821628758,26764.288632620595,106016.149583667,8555.448562904723,1463.5809252260933,10019.029488130815,0.83286887879701,OAS1_0174_MR1
32,888028.3266309015,374043.53889022884,351726.588030395,127507.15648569795,90740.30236410542,87362.43853667946,38821.76701660767,10756.136450472244,11334.0914209447,5702.374708667401,6709.765657200103,3180.6388375021243,5698.258708877687,2235.673885780098,708.637963795901,6455.259670202737,18855.73803666605,109367.6024124423,20290.50696336414,89077.09544907816,58242.769024394554,2439.7588753534574,60682.52789974801,0.6988923172645694,OAS1_0176_MR1
